TimeSeries ID,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_MEAN.resource.type="gce_instance" AND metric.type="compute.googleapis.com/instance/cpu/utilization".name:backup-mt-1.project_id:master-thesis-benchmark.zone:europe-west6-c,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_MEAN.resource.type="gce_instance" AND metric.type="compute.googleapis.com/instance/cpu/utilization".name:backup-mt-1-instance-0.project_id:master-thesis-benchmark.zone:europe-west6-c,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_MEAN.resource.type="gce_instance" AND metric.type="compute.googleapis.com/instance/cpu/utilization".name:backup-mt-1-instance-1.project_id:master-thesis-benchmark.zone:europe-west6-c,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_MEAN.resource.type="gce_instance" AND metric.type="compute.googleapis.com/instance/cpu/utilization".name:backup-mt-1-instance-2.project_id:master-thesis-benchmark.zone:europe-west6-c,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_MEAN.resource.type="gce_instance" AND metric.type="compute.googleapis.com/instance/cpu/utilization".name:test.project_id:master-thesis-benchmark.zone:us-central1-a
project_id,master-thesis-benchmark,master-thesis-benchmark,master-thesis-benchmark,master-thesis-benchmark,master-thesis-benchmark
zone,europe-west6-c,europe-west6-c,europe-west6-c,europe-west6-c,us-central1-a
system_labels.name,backup-mt-1,backup-mt-1-instance-0,backup-mt-1-instance-1,backup-mt-1-instance-2,test
Thu Jul 13 2023 03:10:00 GMT+0200 (Central European Summer Time),0.0024865233507201387,0.5297012339521704,0.531310484446003,0.5437824784799401,undefined
Thu Jul 13 2023 03:15:00 GMT+0200 (Central European Summer Time),0.0021494498455376745,0.5450562556084091,0.5337645019838723,0.5400793379464206,undefined
Thu Jul 13 2023 03:20:00 GMT+0200 (Central European Summer Time),0.0026796790026370823,0.5512047476057098,0.5250946269932804,0.5258154940622626,undefined
Thu Jul 13 2023 03:25:00 GMT+0200 (Central European Summer Time),0.0022949030839815045,0.5275813709277039,0.5225644466811596,0.5507372571332961,undefined
Thu Jul 13 2023 03:30:00 GMT+0200 (Central European Summer Time),0.005847305337674698,0.5351693109807577,0.5281071782678192,0.520784898744314,undefined
Thu Jul 13 2023 03:35:00 GMT+0200 (Central European Summer Time),0.003149337140791128,0.5483838757528672,0.5589471731451341,0.5332015893460873,undefined
Thu Jul 13 2023 03:40:00 GMT+0200 (Central European Summer Time),0.0028900056588645386,0.5430332712066592,0.5292469200423996,0.5532974944092953,undefined
Thu Jul 13 2023 03:45:00 GMT+0200 (Central European Summer Time),0.0025695359269745192,0.5293691948453003,0.5368976012946709,0.5216749269457068,undefined
Thu Jul 13 2023 03:50:00 GMT+0200 (Central European Summer Time),0.002750891064636865,0.5755625312843282,0.5417022378579228,0.5391191322366164,undefined
Thu Jul 13 2023 03:55:00 GMT+0200 (Central European Summer Time),0.002655057378415222,0.5271127934904265,0.5506797477574825,0.526853956791068,undefined
Thu Jul 13 2023 04:00:00 GMT+0200 (Central European Summer Time),0.002340773309363916,0.5347866580057112,0.5360150091211835,0.5309046355026172,undefined
Thu Jul 13 2023 04:05:00 GMT+0200 (Central European Summer Time),0.0028851309666364008,0.5750658896091044,0.5427477092056748,0.5581128311002006,undefined
Thu Jul 13 2023 04:10:00 GMT+0200 (Central European Summer Time),0.0026380914168688224,0.5599659009417034,0.5336523692001356,0.5211317217616791,undefined
Thu Jul 13 2023 04:15:00 GMT+0200 (Central European Summer Time),0.0028885685164671787,0.540034186715978,0.5725057124905774,0.526695554964875,undefined
Thu Jul 13 2023 04:20:00 GMT+0200 (Central European Summer Time),0.0028911695038641486,0.5366372742526679,0.5547205436283063,0.513227803358944,undefined
Thu Jul 13 2023 04:25:00 GMT+0200 (Central European Summer Time),0.0028390691899039663,0.5328484223195119,0.5589842970346701,0.521367460717156,undefined
Thu Jul 13 2023 04:30:00 GMT+0200 (Central European Summer Time),0.002253160424018764,0.5386264789415387,0.5179300704799727,0.528008485265309,undefined
Thu Jul 13 2023 04:35:00 GMT+0200 (Central European Summer Time),0.0020292126260725734,0.5307338603683942,0.5211193417750473,0.5211196166296335,undefined
Thu Jul 13 2023 04:40:00 GMT+0200 (Central European Summer Time),0.003134332576864835,0.5631953186836229,0.5425437440206589,0.5429895596896435,undefined
Thu Jul 13 2023 04:45:00 GMT+0200 (Central European Summer Time),0.0025930336833516776,0.5695811229804045,0.543266432294234,0.531825588082623,undefined
Thu Jul 13 2023 04:50:00 GMT+0200 (Central European Summer Time),0.0027878581473002365,0.5642045304565788,0.5202236334128247,0.5485549073735213,undefined
Thu Jul 13 2023 04:55:00 GMT+0200 (Central European Summer Time),0.0018381155460550265,0.5288646773380848,0.5315140797449083,0.5175781582991477,undefined
Thu Jul 13 2023 05:00:00 GMT+0200 (Central European Summer Time),0.00472188007765908,0.5307253312418955,0.5512628448660932,0.5279443909838057,undefined
Thu Jul 13 2023 05:05:00 GMT+0200 (Central European Summer Time),0.005133291576594275,0.5470097710012245,0.5338855816061551,0.5435813365457094,undefined
Thu Jul 13 2023 05:10:00 GMT+0200 (Central European Summer Time),0.003477986376116557,0.5321731610038841,0.5273571558540668,0.5437043819649746,undefined
Thu Jul 13 2023 05:15:00 GMT+0200 (Central European Summer Time),0.003330557955338615,0.553806140438052,0.5328439687673139,0.5539565661588373,undefined
Thu Jul 13 2023 05:20:00 GMT+0200 (Central European Summer Time),0.002660855951829338,0.5296850416791374,0.5489270413685882,0.5297874433242153,undefined
Thu Jul 13 2023 05:25:00 GMT+0200 (Central European Summer Time),0.002773388146400369,0.5522836342400115,0.5636946441560091,0.5311496194414213,undefined
Thu Jul 13 2023 05:30:00 GMT+0200 (Central European Summer Time),0.0033138334260456757,0.5297515512249569,0.5406030793243068,0.5441010229194458,undefined
Thu Jul 13 2023 05:35:00 GMT+0200 (Central European Summer Time),0.002825543504898936,0.5279609991400502,0.5439266940948922,0.5280520565320816,undefined
Thu Jul 13 2023 05:40:00 GMT+0200 (Central European Summer Time),0.0026695641084491704,0.5620344797948201,0.5237652960008321,0.534256292386029,undefined
Thu Jul 13 2023 05:45:00 GMT+0200 (Central European Summer Time),0.002833145717601534,0.5546568996121641,0.5297905009290358,0.5395005243404497,undefined
Thu Jul 13 2023 05:50:00 GMT+0200 (Central European Summer Time),0.00223043887504294,0.5344211062322332,0.5355846874978549,0.5553203627842594,undefined
Thu Jul 13 2023 05:55:00 GMT+0200 (Central European Summer Time),0.0027614752961714352,0.5291436136857375,0.5276741534918256,0.5350944928599832,undefined
Thu Jul 13 2023 06:00:00 GMT+0200 (Central European Summer Time),0.0029193014524268317,0.5757108203652024,0.5572660218077847,0.5292300515864918,undefined
Thu Jul 13 2023 06:05:00 GMT+0200 (Central European Summer Time),0.0025887313563786544,0.5385376146029739,0.5349251761314129,0.5281134134645497,undefined
Thu Jul 13 2023 06:10:00 GMT+0200 (Central European Summer Time),0.002771765205864843,0.5247357881286492,0.5526498928639436,0.5164102814240323,undefined
Thu Jul 13 2023 06:15:00 GMT+0200 (Central European Summer Time),0.002437923897765965,0.5225353979360564,0.531920860119814,0.5569861184291464,undefined
Thu Jul 13 2023 06:20:00 GMT+0200 (Central European Summer Time),0.0023799575832011517,0.531576640889786,0.5257577117698383,0.5393812721273571,undefined
Thu Jul 13 2023 06:25:00 GMT+0200 (Central European Summer Time),0.002919697418786503,0.5252481983484661,0.5537151545399198,0.5494852776049811,undefined
Thu Jul 13 2023 06:30:00 GMT+0200 (Central European Summer Time),0.002689486021242071,0.5443193454207116,0.5418307808879277,0.5507990726443435,undefined
Thu Jul 13 2023 06:35:00 GMT+0200 (Central European Summer Time),0.0025812670361756314,0.5353321486993324,0.5363286243645415,0.5524299408582252,undefined
Thu Jul 13 2023 06:40:00 GMT+0200 (Central European Summer Time),0.002593055872991196,0.5289291182408246,0.5368709445845161,0.5381252010384924,undefined
Thu Jul 13 2023 06:45:00 GMT+0200 (Central European Summer Time),0.002109145640843053,0.5356308942712106,0.5209345631237859,0.5173054589161378,undefined
Thu Jul 13 2023 06:50:00 GMT+0200 (Central European Summer Time),0.0029064359163233646,0.5821802412368318,0.5242667779734378,0.5306944656358004,undefined
Thu Jul 13 2023 06:55:00 GMT+0200 (Central European Summer Time),0.003361063344342862,0.5043356985614323,0.5186355710060161,0.5300771590856797,undefined
Thu Jul 13 2023 07:00:00 GMT+0200 (Central European Summer Time),0.0024928086754122582,0.5668292955691383,0.5396057765517617,0.5235125387638982,undefined
Thu Jul 13 2023 07:05:00 GMT+0200 (Central European Summer Time),0.0024588122919976738,0.536751545904408,0.5409503216291582,0.52916853208187,undefined
Thu Jul 13 2023 07:10:00 GMT+0200 (Central European Summer Time),0.003133700569766612,0.5347579668131462,0.5316559082193029,0.5561402252763219,undefined
Thu Jul 13 2023 07:15:00 GMT+0200 (Central European Summer Time),0.0028029806357668953,0.5408453970177896,0.5466529100577949,0.5428115840349347,undefined
Thu Jul 13 2023 07:20:00 GMT+0200 (Central European Summer Time),0.002344837336610605,0.5266312338951199,0.5144047378387768,0.538995968686601,undefined
Thu Jul 13 2023 07:25:00 GMT+0200 (Central European Summer Time),0.0031610956737161662,0.5377185137085325,0.52972986400108,0.5257559028385246,undefined
Thu Jul 13 2023 07:30:00 GMT+0200 (Central European Summer Time),0.002867684189125915,0.5530801020877456,0.5401436203136594,0.5449087252354365,undefined
Thu Jul 13 2023 07:35:00 GMT+0200 (Central European Summer Time),0.0024426601534226697,0.5247652523271487,0.5486115910132261,0.530713367346325,undefined
Thu Jul 13 2023 07:40:00 GMT+0200 (Central European Summer Time),0.0028701110354692598,0.5321382375940933,0.5406095859483078,0.5305136746659506,undefined
Thu Jul 13 2023 07:45:00 GMT+0200 (Central European Summer Time),0.0028791103560403524,0.544479268915602,0.5271306635152238,0.5587342216113756,undefined
Thu Jul 13 2023 07:50:00 GMT+0200 (Central European Summer Time),0.004698690271285765,0.5346594536949124,0.531816346981456,0.5416951464905773,undefined
Thu Jul 13 2023 07:55:00 GMT+0200 (Central European Summer Time),0.004068724887371597,0.5417452280556609,0.551751554607278,0.5472888806899815,undefined
Thu Jul 13 2023 08:00:00 GMT+0200 (Central European Summer Time),0.006437448007242589,0.5432806742774361,0.5327597244027614,0.5456338056938936,undefined
Thu Jul 13 2023 08:05:00 GMT+0200 (Central European Summer Time),0.0028963426108900114,0.5306336755676602,0.5797911737582278,0.5305564812150745,undefined
Thu Jul 13 2023 08:10:00 GMT+0200 (Central European Summer Time),0.0028311885837562535,0.5362970505112025,0.5302488958981606,0.519215378446,undefined
Thu Jul 13 2023 08:15:00 GMT+0200 (Central European Summer Time),0.003217533204093949,0.5206277664036316,0.5562321919226572,0.5795983505304321,undefined
Thu Jul 13 2023 08:20:00 GMT+0200 (Central European Summer Time),0.0031963687450055054,0.5348343262123428,0.5463198582540887,0.5182356377535811,undefined
Thu Jul 13 2023 08:25:00 GMT+0200 (Central European Summer Time),0.008930904860438509,0.5003012902862489,0.5310900107665415,0.512537809004425,undefined
Thu Jul 13 2023 08:30:00 GMT+0200 (Central European Summer Time),0.0025595035537571676,0.5004090445819019,0.5312615652491514,0.5219226135616191,undefined
Thu Jul 13 2023 08:35:00 GMT+0200 (Central European Summer Time),0.0032367470702744567,0.5325626441038913,0.5398283302460912,0.5440789389610776,undefined
Thu Jul 13 2023 08:40:00 GMT+0200 (Central European Summer Time),0.0030054055756409065,0.5454647967021932,0.5271909278064656,0.5261590285037527,undefined
Thu Jul 13 2023 08:45:00 GMT+0200 (Central European Summer Time),0.002928626473840268,0.535547714465259,0.5654644817083803,0.5427370479237773,undefined
Thu Jul 13 2023 08:50:00 GMT+0200 (Central European Summer Time),0.0038277000107852163,0.5494696704351615,0.56376612598416,0.5392760184877261,undefined
Thu Jul 13 2023 08:55:00 GMT+0200 (Central European Summer Time),0.003033236603790404,0.5350017507754092,0.5480278479399082,0.5527799844765588,undefined
Thu Jul 13 2023 09:00:00 GMT+0200 (Central European Summer Time),0.003063719117414318,0.5389896566156919,0.5234029666998927,0.5416415470707581,undefined
Thu Jul 13 2023 09:05:00 GMT+0200 (Central European Summer Time),0.0032081830772009807,0.5515929321481963,0.5288690774834442,0.5383461850617217,undefined
Thu Jul 13 2023 09:10:00 GMT+0200 (Central European Summer Time),0.003322479000265351,0.5639849183358213,0.5217240440128565,0.5670300517839981,undefined
Thu Jul 13 2023 09:15:00 GMT+0200 (Central European Summer Time),0.002855935705853578,0.5459441035210815,0.5327678438305157,0.520538269628596,undefined
Thu Jul 13 2023 09:20:00 GMT+0200 (Central European Summer Time),0.003660629738557569,0.5559000420930775,0.5290688338430481,0.5320610750930307,undefined
Thu Jul 13 2023 09:25:00 GMT+0200 (Central European Summer Time),0.002828222707160724,0.5310404341128984,0.5307782128895633,0.5277912334488064,undefined
Thu Jul 13 2023 09:30:00 GMT+0200 (Central European Summer Time),0.002946061655105344,0.524926340944415,0.5608060935297302,0.5255581312024151,undefined
Thu Jul 13 2023 09:35:00 GMT+0200 (Central European Summer Time),0.0030167145821208877,0.520040248228567,0.5415268728761777,0.5409101162480268,undefined
Thu Jul 13 2023 09:40:00 GMT+0200 (Central European Summer Time),0.0023539408072459386,0.5263512988146491,0.5358637591839457,0.5291821067564403,undefined
Thu Jul 13 2023 09:45:00 GMT+0200 (Central European Summer Time),0.003323384802203388,0.538585780505576,0.5709449110523079,0.5398784701703214,undefined
Thu Jul 13 2023 09:50:00 GMT+0200 (Central European Summer Time),0.0028879521550788925,0.5256763856279334,0.5211752568497225,0.562275072774064,undefined
Thu Jul 13 2023 09:55:00 GMT+0200 (Central European Summer Time),0.0031905629859132504,0.5197186293978787,0.5269446158773401,0.563077156211366,undefined
Thu Jul 13 2023 10:00:00 GMT+0200 (Central European Summer Time),0.0037733779529935422,0.5394920443279261,0.5404192736934055,0.5317532698934276,undefined
Thu Jul 13 2023 10:05:00 GMT+0200 (Central European Summer Time),0.0035607622728790985,0.5383676086089204,0.5414185250835726,0.5351230859884042,undefined
Thu Jul 13 2023 10:10:00 GMT+0200 (Central European Summer Time),0.0037008663499636897,0.5543628779822515,0.5574944794891052,0.5404363533502329,undefined
Thu Jul 13 2023 10:15:00 GMT+0200 (Central European Summer Time),0.0031976551095491837,0.5197637768702407,0.5340424376286197,0.5339765754352266,undefined
Thu Jul 13 2023 10:20:00 GMT+0200 (Central European Summer Time),0.0031407424056093683,0.5515055387216853,0.5273065772659902,0.5378211431743694,undefined
Thu Jul 13 2023 10:25:00 GMT+0200 (Central European Summer Time),0.0034678774098938444,0.5615847057821035,0.5149253523950756,0.5366385929059956,undefined
Thu Jul 13 2023 10:30:00 GMT+0200 (Central European Summer Time),0.003043971141572304,0.5267099259354775,0.566101147174874,0.5408967048137857,undefined
Thu Jul 13 2023 10:35:00 GMT+0200 (Central European Summer Time),0.008916881167842802,0.5346392237851979,0.5401455141168844,0.5264427216091523,undefined
Thu Jul 13 2023 10:40:00 GMT+0200 (Central European Summer Time),0.0026328066859029305,0.5359210287350773,0.5255976108848214,0.5351187177994869,undefined
Thu Jul 13 2023 10:45:00 GMT+0200 (Central European Summer Time),0.0024669002455296623,0.523153529415916,0.5312310066266218,0.5226316857823985,undefined
Thu Jul 13 2023 10:50:00 GMT+0200 (Central European Summer Time),0.002765208528065462,0.5235524410159269,0.5321273646309177,0.5419155518249802,undefined
Thu Jul 13 2023 10:55:00 GMT+0200 (Central European Summer Time),0.002926506315170627,0.5276537124735963,0.5251863402095236,0.562583900171303,undefined
Thu Jul 13 2023 11:00:00 GMT+0200 (Central European Summer Time),0.0023887989400069877,0.5384517657253309,0.5310674855027173,0.526118931802921,undefined
Thu Jul 13 2023 11:05:00 GMT+0200 (Central European Summer Time),0.003257528311675439,0.5286609891150633,0.5483158298302442,0.5331641483515461,undefined
Thu Jul 13 2023 11:10:00 GMT+0200 (Central European Summer Time),0.003313550397842846,0.5304596359259934,0.5466668224060172,0.5415142327305997,undefined
Thu Jul 13 2023 11:15:00 GMT+0200 (Central European Summer Time),0.002789650619455036,0.5430415749324311,0.5204164009251204,0.5557471464357514,undefined
Thu Jul 13 2023 11:20:00 GMT+0200 (Central European Summer Time),0.003289617890632144,0.5335765050147409,0.5399295329432546,0.5662549844774185,undefined
Thu Jul 13 2023 11:25:00 GMT+0200 (Central European Summer Time),0.0025968162007939098,0.5373888987665123,0.5552053834726394,0.5219674849563064,undefined
Thu Jul 13 2023 11:30:00 GMT+0200 (Central European Summer Time),0.0031366109654936735,0.5277380062480127,0.5504486070687319,0.5503825943245707,undefined
Thu Jul 13 2023 11:35:00 GMT+0200 (Central European Summer Time),0.0027856726063055248,0.5337831520709247,0.5306120127264391,0.5266380251299415,undefined
Thu Jul 13 2023 11:40:00 GMT+0200 (Central European Summer Time),0.002679415777526325,0.5282741040162121,0.5353215493065848,0.5317435082606486,undefined
Thu Jul 13 2023 11:45:00 GMT+0200 (Central European Summer Time),0.0024283772155134402,0.5150233923774795,0.5240464833543228,0.5188464413910696,undefined
Thu Jul 13 2023 11:50:00 GMT+0200 (Central European Summer Time),0.0027291903984253923,0.5348261138741509,0.5326120665374521,0.5226004702339802,undefined
Thu Jul 13 2023 11:55:00 GMT+0200 (Central European Summer Time),0.0024810533414165547,0.5342668916723051,0.5289691088522279,0.550554711730462,undefined
Thu Jul 13 2023 12:00:00 GMT+0200 (Central European Summer Time),0.0032389055035522084,0.5415007779544492,0.5368206186061919,0.5479284324672092,undefined
Thu Jul 13 2023 12:05:00 GMT+0200 (Central European Summer Time),0.002371736396062261,0.5248740849835546,0.5292246827968242,0.5218694064673521,undefined
Thu Jul 13 2023 12:10:00 GMT+0200 (Central European Summer Time),0.0034716469934968097,0.5253027440840378,0.5388054972364624,0.5515038252882853,undefined
Thu Jul 13 2023 12:15:00 GMT+0200 (Central European Summer Time),0.003495350144257827,0.5539672459428159,0.535161846318224,0.5392149075574222,undefined
Thu Jul 13 2023 12:20:00 GMT+0200 (Central European Summer Time),0.005834139562151298,0.5296594683094977,0.5601366311454815,0.5420048586500343,undefined
Thu Jul 13 2023 12:25:00 GMT+0200 (Central European Summer Time),0.0033313471412535966,0.5350759977309403,0.5261129063904809,0.5587593663338339,undefined
Thu Jul 13 2023 12:30:00 GMT+0200 (Central European Summer Time),0.002919207075589535,0.5282613652097158,0.5395082209234048,0.5316973561651928,undefined
Thu Jul 13 2023 12:35:00 GMT+0200 (Central European Summer Time),0.004661210334816133,0.543620595082563,0.5442374486760915,0.5736936824362298,undefined
Thu Jul 13 2023 12:40:00 GMT+0200 (Central European Summer Time),0.0029194342411028628,0.5161099944567832,0.5481938463836558,0.5441166080823071,undefined
Thu Jul 13 2023 12:45:00 GMT+0200 (Central European Summer Time),0.0032002415944437724,0.5454389940424881,0.5249282197497571,0.5577135815676593,undefined
Thu Jul 13 2023 12:50:00 GMT+0200 (Central European Summer Time),0.004319414002038684,0.5305316401125068,0.5526425281883469,0.5270284968600512,undefined
Thu Jul 13 2023 12:55:00 GMT+0200 (Central European Summer Time),0.005304594297734487,0.5770187818095049,0.5378541642889225,0.5251037161774972,undefined
Thu Jul 13 2023 13:00:00 GMT+0200 (Central European Summer Time),0.0029285528596271126,0.5271882025144684,0.5330957383744923,0.5749053211524734,undefined
Thu Jul 13 2023 13:05:00 GMT+0200 (Central European Summer Time),0.002850111552540208,0.536988806877974,0.5385988049640825,0.5316215396696256,undefined
Thu Jul 13 2023 13:10:00 GMT+0200 (Central European Summer Time),0.002826225509243159,0.5422170975002518,0.5397079683201446,0.535907640538353,undefined
Thu Jul 13 2023 13:15:00 GMT+0200 (Central European Summer Time),0.0032338883996211125,0.5487190251313829,0.5403778928635681,0.5563860773805936,undefined
Thu Jul 13 2023 13:20:00 GMT+0200 (Central European Summer Time),0.0032803963073668755,0.538130192491905,0.5465900432779746,0.5738807652463341,undefined
Thu Jul 13 2023 13:25:00 GMT+0200 (Central European Summer Time),0.00246848865697757,0.5290281485126374,0.530829082915346,0.5257401731142697,undefined
Thu Jul 13 2023 13:30:00 GMT+0200 (Central European Summer Time),0.003899589812293319,0.5612182481575777,0.5932369468653148,0.5247931318383294,undefined
Thu Jul 13 2023 13:35:00 GMT+0200 (Central European Summer Time),0.003105754459184027,0.5381221768821706,0.5567177427420877,0.5254094056872904,undefined
Thu Jul 13 2023 13:40:00 GMT+0200 (Central European Summer Time),0.007141749973670812,0.5426891231247282,0.5416576522060981,0.5446890566840981,undefined
Thu Jul 13 2023 13:45:00 GMT+0200 (Central European Summer Time),0.002934524031525143,0.5380464081964359,0.5239835197735616,0.5317285497662669,undefined
Thu Jul 13 2023 13:50:00 GMT+0200 (Central European Summer Time),0.0025050800287226595,0.537589481955656,0.5301819811060462,0.5261630396945597,undefined
Thu Jul 13 2023 13:55:00 GMT+0200 (Central European Summer Time),0.0027825990057438804,0.5105193469008857,0.5341168951198052,0.526940176372979,undefined
Thu Jul 13 2023 14:00:00 GMT+0200 (Central European Summer Time),0.003030716028367048,0.5259056244192954,0.5455983097017452,0.5310342852547183,undefined
Thu Jul 13 2023 14:05:00 GMT+0200 (Central European Summer Time),0.0026078800857794703,0.540936584595523,0.5272125831138208,0.5235194348600636,undefined
Thu Jul 13 2023 14:10:00 GMT+0200 (Central European Summer Time),0.003132623832749838,0.5241684531297264,0.5360719678499543,0.5469397351057463,undefined
Thu Jul 13 2023 14:15:00 GMT+0200 (Central European Summer Time),0.0029168791203846925,0.5233051566701034,0.5331757170742397,0.5432471206754174,undefined
Thu Jul 13 2023 14:20:00 GMT+0200 (Central European Summer Time),0.002651028166683318,0.5518860899989279,0.5264791680856433,0.5302748441621467,undefined
Thu Jul 13 2023 14:25:00 GMT+0200 (Central European Summer Time),0.004569158601895348,0.5442175022574762,0.5250047522729437,0.5295309559035619,undefined
Thu Jul 13 2023 14:30:00 GMT+0200 (Central European Summer Time),0.004658149076655414,0.5559609906931777,0.5320079589677335,0.5235726004726409,undefined
Thu Jul 13 2023 14:35:00 GMT+0200 (Central European Summer Time),0.002974108109907926,0.5410912659026993,0.5221685748256278,0.5195970366171968,undefined
Thu Jul 13 2023 14:40:00 GMT+0200 (Central European Summer Time),0.00341228754384853,0.5464139091064377,0.5176536261413519,0.5542545047046346,undefined
Thu Jul 13 2023 14:45:00 GMT+0200 (Central European Summer Time),0.0032889957128433406,0.5315369007283881,0.5225146373908987,0.5623300693373797,undefined
Thu Jul 13 2023 14:50:00 GMT+0200 (Central European Summer Time),0.0029843168277663306,0.5265077793386688,0.5305081915044381,0.5560357691713337,undefined
Thu Jul 13 2023 14:55:00 GMT+0200 (Central European Summer Time),0.0032392869974501083,0.5646148384263505,0.5168031473582959,0.536347159374224,undefined
Thu Jul 13 2023 15:00:00 GMT+0200 (Central European Summer Time),0.0025435098143619444,0.541724680247183,0.5466778560952419,0.5182263234473067,undefined
Thu Jul 13 2023 15:05:00 GMT+0200 (Central European Summer Time),0.002755245002414691,0.5333000509672758,0.5299091105736927,0.5547262612966976,undefined
Thu Jul 13 2023 15:10:00 GMT+0200 (Central European Summer Time),0.003657411670477207,0.531663850446251,0.5434931818486074,0.5595633215645891,undefined
Thu Jul 13 2023 15:15:00 GMT+0200 (Central European Summer Time),0.0025943157991635715,0.5277549943890093,0.524719897438384,0.510336203645226,undefined
Thu Jul 13 2023 15:20:00 GMT+0200 (Central European Summer Time),0.003194033660341423,0.5351312166157973,0.5404468208876401,0.533962953667069,undefined
Thu Jul 13 2023 15:25:00 GMT+0200 (Central European Summer Time),0.003540337307822483,0.5565145397229451,0.5560731663955084,0.5480535996074225,undefined
Thu Jul 13 2023 15:30:00 GMT+0200 (Central European Summer Time),0.0026501836389373544,0.5344606742384592,0.5343668802293056,0.5318485603525186,undefined
Thu Jul 13 2023 15:35:00 GMT+0200 (Central European Summer Time),0.0033094883561443564,0.5359172605490797,0.5690289744335072,0.5368459575202723,undefined
Thu Jul 13 2023 15:40:00 GMT+0200 (Central European Summer Time),0.0029740099348903944,0.5213032001901592,0.5350508166698758,0.5245650813013102,undefined
Thu Jul 13 2023 15:45:00 GMT+0200 (Central European Summer Time),0.0032116950424703346,0.5593762351095697,0.5301948442605013,0.5626391162401221,undefined
Thu Jul 13 2023 15:50:00 GMT+0200 (Central European Summer Time),0.0033460247141738363,0.5397480979521061,0.5742008869657488,0.5467890584577011,undefined
Thu Jul 13 2023 15:55:00 GMT+0200 (Central European Summer Time),0.002943957659020574,0.5354603224345676,0.5395241644592896,0.5234511761943093,undefined
Thu Jul 13 2023 16:00:00 GMT+0200 (Central European Summer Time),0.003031562967874682,0.5412822469768193,0.5294385994430437,0.5391352153849341,undefined
Thu Jul 13 2023 16:05:00 GMT+0200 (Central European Summer Time),0.0034647323030791697,0.5534161639100057,0.5651277778270499,0.5425071452965979,undefined
Thu Jul 13 2023 16:10:00 GMT+0200 (Central European Summer Time),0.0026446149843892875,0.5428478586066922,0.5439795964008953,0.5188003019752796,undefined
Thu Jul 13 2023 16:15:00 GMT+0200 (Central European Summer Time),0.003460957074360825,0.542080282240786,0.5486196813115869,0.5542111932043433,undefined
Thu Jul 13 2023 16:20:00 GMT+0200 (Central European Summer Time),0.0033569034549570153,0.5278356204613616,0.5515634140511974,0.5424908237289249,undefined
Thu Jul 13 2023 16:25:00 GMT+0200 (Central European Summer Time),0.0027002383091106214,0.5556921858124648,0.5480143796330957,0.5301917994656348,undefined
Thu Jul 13 2023 16:30:00 GMT+0200 (Central European Summer Time),0.0031891465359452317,0.5282879163444159,0.571993714794371,0.5306519729127952,undefined
Thu Jul 13 2023 16:35:00 GMT+0200 (Central European Summer Time),0.003119778369209598,0.5447993661325018,0.5309390817512274,0.5352878341992133,undefined
Thu Jul 13 2023 16:40:00 GMT+0200 (Central European Summer Time),0.003063266245850779,0.5484472908056827,0.5506833285397927,0.5353468468648013,undefined
Thu Jul 13 2023 16:45:00 GMT+0200 (Central European Summer Time),0.0028751392285600256,0.5477680718753254,0.5283686815518983,0.5194692589988213,undefined
Thu Jul 13 2023 16:50:00 GMT+0200 (Central European Summer Time),0.00258881355148939,0.5387425110124362,0.5270095104044594,0.5216765142932611,undefined
Thu Jul 13 2023 16:55:00 GMT+0200 (Central European Summer Time),0.002763120448698828,0.5271062267713812,0.5572998207333634,0.5256181731217657,undefined
Thu Jul 13 2023 17:00:00 GMT+0200 (Central European Summer Time),0.0028833875850432377,0.5478328379664648,0.5286320088069866,0.5603425471738834,undefined
Thu Jul 13 2023 17:05:00 GMT+0200 (Central European Summer Time),0.006616814119603684,0.5407024686619115,0.5426202633077628,0.5436502141030116,undefined
Thu Jul 13 2023 17:10:00 GMT+0200 (Central European Summer Time),0.0032458587679866464,0.5462776318383111,0.5537400916381738,0.5527709224655215,undefined
Thu Jul 13 2023 17:15:00 GMT+0200 (Central European Summer Time),0.003948161579825562,0.5511020695637369,0.5341668991927873,0.5286948381214946,undefined
Thu Jul 13 2023 17:20:00 GMT+0200 (Central European Summer Time),0.0044279839514577675,0.5541871437328518,0.5532771084522634,0.5276364866493773,undefined
Thu Jul 13 2023 17:25:00 GMT+0200 (Central European Summer Time),0.003752276822621449,0.5467459631539047,0.5509096518436855,0.5437744052892473,undefined
Thu Jul 13 2023 17:30:00 GMT+0200 (Central European Summer Time),0.002800222278632039,0.5366034079711244,0.524721096281137,0.5429604435096068,undefined
Thu Jul 13 2023 17:35:00 GMT+0200 (Central European Summer Time),0.0022736805313585745,0.5319503398680535,0.527800384144551,0.5273988281957767,undefined
Thu Jul 13 2023 17:40:00 GMT+0200 (Central European Summer Time),0.0030276447596831227,0.5404979805697803,0.5395737902938952,0.5372009123803582,undefined
Thu Jul 13 2023 17:45:00 GMT+0200 (Central European Summer Time),0.0027807881121407257,0.5232065616622761,0.5371056054318615,0.5313048546550271,undefined
